status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.docs.subsection_name,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,He sought to conserve wildlife and encouraged zoos to exhibit animals in their natural habitats. But he lost a battle to rename the Bronx Zoo.,https://www.nytimes.com/2021/11/05/nyregion/william-conway-dead.html,He sought to conserve wildlife and encouraged zoos to exhibit animals in their natural habitats. But he lost a battle to rename the Bronx Zoo.,"William G. Conway, an animal conservationist who redefined (but failed to rename) the Bronx Zoo, and who helped recast America’s urban wildlife parks into crowd-pleasing natural habitats designed to generate support for endangered species worldwide, died on Oct. 21 in New Rochelle, N.Y. He was 91.",The New York Times,,,2021-11-05T21:18:55+0000,article,Obits,New York,Obituary (Obit),nyt://article/01c3ebf2-6adf-53cb-a13b-0c320892ada8,1216,nyt://article/01c3ebf2-6adf-53cb-a13b-0c320892ada8,A,26,NA,"William Conway, Who Reimagined America’s Zoos, Is Dead at 91",NA,NA,"William Conway, 91, Conservationist Who Reimagined America’s Zoos, Dies",NA,NA,NA,By Sam Roberts,,NA,157,90,40
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Relief came late, then slowly, and renters have been subject to political brinkmanship. We can do better.",https://www.nytimes.com/2021/08/06/your-money/rental-assistance-eviction-coronavirus.html,"Relief came late, then slowly, and renters have been subject to political brinkmanship. We can do better.","For struggling homeowners in the pandemic’s first year, there was hope early on that these hard times would not put people with mortgages out in the street.",The New York Times,,,2021-08-06T19:19:06+0000,article,Business,Your Money,News,nyt://article/4408feef-3aed-5937-a644-59ee4bb83383,1244,nyt://article/4408feef-3aed-5937-a644-59ee4bb83383,B,1,NA,Why Do We Make Things So Hard for Renters?,Your Money,NA,Politics Leave Renters Out in the Cold,NA,NA,NA,By Ron Lieber,,NA,157,90,40
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"When Vanessa Nakate, 24, was cropped out of a wire photo featuring her and four white activists, it drew attention that she now uses to expand her work in Uganda and beyond.",https://www.nytimes.com/2021/05/07/world/africa/vanessa-nakate-climate-change-uganda.html,"When Vanessa Nakate, 24, was cropped out of a wire photo featuring her and four white activists, it drew attention that she now uses to expand her work in Uganda and beyond.","KAMPALA, Uganda — A young climate activist, Vanessa Nakate, had just sat down for lunch at the gathering of the global elite in Davos, Switzerland, in January last year when she saw the photo that would catapult her to global fame — not for what it showed, but for what it did not.",The New York Times,,,2021-05-07T11:12:57+0000,article,Foreign,World,News,nyt://article/df17121f-10fc-51bf-b531-144d87cf0f9b,1208,nyt://article/df17121f-10fc-51bf-b531-144d87cf0f9b,A,10,Africa,"Erased From a Davos Photo, a Ugandan Climate Activist Is Back in the Picture",The Saturday Profile,NA,Climate Activist Fights To Get Equal Exposure  For the Global South,NA,NA,NA,By Abdi Latif Dahir,,NA,157,90,40
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Friday: A primer on the state’s drought conditions — and what to expect this summer. Also: Disneyland reopens.,https://www.nytimes.com/2021/04/30/us/california-drought-water.html,Friday: A primer on the state’s drought conditions — and what to expect this summer. Also: Disneyland reopens.,Good morning.,The New York Times,,,2021-04-30T12:55:30+0000,article,National,U.S.,briefing,nyt://article/c5fefb8b-a12d-5bbc-83a4-019848a51243,1247,nyt://article/c5fefb8b-a12d-5bbc-83a4-019848a51243,NA,NA,NA,What to Know About California’s Drought,California Today,NA,NA,NA,NA,NA,By Jill Cowan,,NA,157,90,40
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The infrastructure measure funds programs that tend to favor wealthy, white communities.",https://www.nytimes.com/2021/12/08/climate/climate-justice-nyt-newsletter.html,"The infrastructure measure funds programs that tend to favor wealthy, white communities.","The new infrastructure law signed by President Biden includes almost $50 billion to protect communities against climate change, the largest such investment ever. But, spending that money will test the president’s promise to pursue climate justice.",The New York Times,,,2021-12-08T17:40:19+0000,article,Climate,Climate,News,nyt://article/6a66394c-6155-5d68-8117-c6693c298d1d,1268,nyt://article/6a66394c-6155-5d68-8117-c6693c298d1d,NA,NA,NA,The Climate Bill Includes Billions in Funding. Will It Be Spent Fairly?,Climate Fwd:,NA,NA,NA,NA,NA,NA,,NA,157,90,40
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,It’s proven to make you happier.,https://www.nytimes.com/2021/09/17/us/post-lockdown-joy-gratitude.html,It’s proven to make you happier.,"When pandemic rules began to loosen earlier this year, I felt a small burst of joy each time I did something that had been off-limits for months. With the rollout of the vaccines, once-mundane activities became almost wondrous.",The New York Times,,,2021-09-17T12:53:33+0000,article,National,U.S.,briefing,nyt://article/465bcbbe-f3f8-582b-b8f5-79f6fec072ba,1244,nyt://article/465bcbbe-f3f8-582b-b8f5-79f6fec072ba,NA,NA,NA,How to Hold Onto Post-Lockdown Joy: Practice Gratitude,California today,NA,NA,NA,NA,NA,By Soumya Karlamangla,,NA,157,90,40
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"City dwellers, who retreated to rural areas in the pandemic, now see drawbacks, from pests and social isolation to the difficulty of finding day care and health care.",https://www.nytimes.com/2022/02/25/realestate/new-yorkers-return-nyc-pandemic.html,"City dwellers, who retreated to rural areas in the pandemic, now see drawbacks, from pests and social isolation to the difficulty of finding day care and health care.","For Andrew Joseph, the unexpected challenge of rural living was summed up in a single word: beavers. Mr. Joseph was enchanted by baby beavers swimming in the brook on his four-acre property in the town of Saugerties, N.Y., where he and his partner, Paul Pearson, have been sheltering since March 2020.",The New York Times,,,2022-02-25T10:00:15+0000,article,RealEstate,Real Estate,News,nyt://article/2d975591-bfe9-5b57-919e-8f6b005cb772,1999,nyt://article/2d975591-bfe9-5b57-919e-8f6b005cb772,RE,1,NA,"They Fled for Greener Pastures, and There Were Weeds",NA,NA,"Green Pastures, Rural Problems",NA,NA,NA,By Julie Lasky,,NA,157,90,40
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"No artist has explored the contradictions of humanity as sympathetically and critically as the Japanese animation legend. Now, at 80, he’s coming out of retirement with another movie.",https://www.nytimes.com/2021/11/23/t-magazine/hayao-miyazaki-studio-ghibli.html,"No artist has explored the contradictions of humanity as sympathetically and critically as the Japanese animation legend. Now, at 80, he’s coming out of retirement with another movie.","THE SCREEN IS black, and then comes the first frame: Hayao Miyazaki, the greatest animated filmmaker since the advent of the form in the early 20th century and one of the greatest filmmakers of any genre, is seated in front of a cast-iron stove with a pipe running up toward the ceiling, flanked by windows propped half open. Sun burns through the branches of the trees outside. Three little apples perch on a red brick ledge behind the stove. He wears an off-white apron whose narrow strap hooks around the neck and attaches with a single button on the left side — the same style of apron he has worn for years as a work and public uniform, a reminder that he is at once artist and artisan, ever on guard against daubs of paint — over a crisp white collared shirt, his white mustache and beard neat and trim, and his white hair blurring into a near halo as he gazes calmly at me through owlish black glasses, across the 6,700 miles from Tokyo to New York.",The New York Times,,,2021-11-23T12:00:19+0000,article,TStyle,T Magazine,News,nyt://article/2a293579-ab35-5dc7-8dcb-d2383dadc3b4,6609,nyt://article/2a293579-ab35-5dc7-8dcb-d2383dadc3b4,M2,101,NA,Hayao Miyazaki Prepares to Cast One Last Spell,NA,NA,The Magician’s Flight,NA,NA,NA,By Ligaya Mishan,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"On the fair’s 30th anniversary, a question hangs in the air: Has this genre been absorbed by the mainstream? What is ‘outsider’ when its greatest talents are in the canon?",https://www.nytimes.com/2022/03/03/arts/design/outsider-art-fair.html,"On the fair’s 30th anniversary, a question hangs in the air: Has this genre been absorbed by the mainstream? What is ‘outsider’ when its greatest talents are in the canon?","It has been two years since the Outsider Art Fair last gathered, over 60 galleries strong, at the Metropolitan Pavilion in Manhattan. But now it’s back and the atmosphere is, not surprisingly, celebratory.",The New York Times,,,2022-03-03T19:49:31+0000,article,Weekend,Arts,News,nyt://article/3e61d5bb-9d4b-5f72-ba76-619fd7f74bef,1322,nyt://article/3e61d5bb-9d4b-5f72-ba76-619fd7f74bef,C,17,Art & Design,"The Outsider Art Fair Returns, in Top Form",Art Review,NA,"Outsider Fair Returns, in Top Form",NA,NA,NA,By Roberta Smith,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Kitschy ornaments, handwoven throws, a pine-scented essential oil — and more.",https://www.nytimes.com/2021/12/02/t-magazine/holiday-gift-guide.html,"Kitschy ornaments, handwoven throws, a pine-scented essential oil — and more.","Welcome to the T List, a newsletter from the editors of T Magazine. For this week and the next, we’ve turned it into a holiday gift guide, with recommendations from T staffers on what we’re coveting for ourselves this season, as well as the gifts we’re thinking of giving our friends and loved ones. Sign up here to find us in your inbox every Wednesday. You can always reach us at tlist@nytimes.com.",The New York Times,,,2021-12-02T15:29:48+0000,article,TStyle,T Magazine,News,nyt://article/2b239aca-287f-59f8-a234-6ff499516776,1353,nyt://article/2b239aca-287f-59f8-a234-6ff499516776,NA,NA,NA,"The T List: Holiday Gift Guide, Part I",NA,NA,NA,NA,NA,NA,NA,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"This Earth Day, show kids they can find refuge in the outdoors.",https://www.nytimes.com/2021/04/16/well/family/earth-day-kids.html,"This Earth Day, show kids they can find refuge in the outdoors.","Around 1954, when 8-year-old Stanley Temple began tagging along on Audubon Society field trips near Washington, D.C., he befriended a quiet, dark-haired woman who introduced herself as “Miss Carson.” To his delight, she treated him seriously as a fellow bird lover. “Most of the adult naturalists I knew wanted to teach me to identify things,” he said. “She taught me to stop and look.”",The New York Times,,,2021-04-16T17:12:28+0000,article,Parenting,Well,News,nyt://article/73ac84fb-00b2-53b8-9ebc-bf21623e92b6,1311,nyt://article/73ac84fb-00b2-53b8-9ebc-bf21623e92b6,D,8,Family,Plant a Love of Nature in Your Kids,NA,NA,Inspire Your Kids To Love Nature,NA,NA,NA,By Michelle Nijhuis,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A deadly mistaken ambush by soldiers seeking rebels in the country’s northeast has renewed attention on a special powers act that residents say perpetuates fear and harassment.,https://www.nytimes.com/2022/01/29/world/asia/india-military-nagaland.html,A deadly mistaken ambush by soldiers seeking rebels in the country’s northeast has renewed attention on a special powers act that residents say perpetuates fear and harassment.,"OTING, India — Technically, there is no war anymore in Nagaland, but the peace does not feel certain, either. What the remote northeastern Indian state has is a lot of soldiers, keeping a heavy hand and provoking a rising anger among residents who say change is long overdue.",The New York Times,,,2022-01-29T05:51:01+0000,article,Foreign,World,News,nyt://article/7969d2b4-b255-55f0-ab20-07309a14a292,1367,nyt://article/7969d2b4-b255-55f0-ab20-07309a14a292,A,6,Asia Pacific,"In India’s Militarized Regions, Calls for Ending Impunity",NA,NA,An Ambush Fuels Outrage in India Over Impunity for the Military,NA,NA,NA,By Hari Kumar and Mujib Mashal,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Fifty miles from Times Square is a lakefront community with a boardwalk and a picturesque downtown. And the market is just as hot as you’d expect.,https://www.nytimes.com/2021/06/02/realestate/sparta-nj-lakeside-living-with-an-alpine-vibe.html,Fifty miles from Times Square is a lakefront community with a boardwalk and a picturesque downtown. And the market is just as hot as you’d expect.,"Searching for a lakefront home last summer, Steven Fabian combed through listings in Connecticut, New York and New Jersey. Then he discovered Lake Mohawk, a three-mile-long man-made lake in Sparta, N.J., bordered by the quaint White Deer Plaza shopping district, with lively shops, restaurants and a brew pub.",The New York Times,,,2021-06-02T09:00:30+0000,article,RealEstate,Real Estate,News,nyt://article/39abf05b-06f0-5077-acf7-300f590e861f,1268,nyt://article/39abf05b-06f0-5077-acf7-300f590e861f,RE,9,NA,"Sparta, N.J.: Lakeside Living With an Alpine Vibe",Living in,NA,A Lakefront Community With a Picturesque Downtown,NA,NA,NA,By Kathleen Lynn,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Ukrainian soldiers have essentially retaken, for now, the town of Irpin, the scene of fierce fighting in recent weeks. Its success shows the steep challenges Russia faces in trying to capture Ukraine’s capital.",https://www.nytimes.com/2022/03/29/world/ukraine-russia-kyiv-irpin.html,"Ukrainian soldiers have essentially retaken, for now, the town of Irpin, the scene of fierce fighting in recent weeks. Its success shows the steep challenges Russia faces in trying to capture Ukraine’s capital.","IRPIN, Ukraine — Creeping forward block by block, Ukrainian soldiers in a reconnaissance unit on Tuesday found signs of a retreating Russian army everywhere: a charred armored vehicle, abandoned body armor decorated with an orange and black St. George ribbon, a Russian military symbol, and the traditional blue-and-white striped underwear issued to Russian soldiers, cast aside in a forest.",The New York Times,,,2022-03-29T22:08:18+0000,article,Foreign,World,News,nyt://article/372fb5f2-7c7f-5396-ac7f-14ff04fe299f,1368,nyt://article/372fb5f2-7c7f-5396-ac7f-14ff04fe299f,A,1,NA,"In Kyiv Suburb, Ukrainian Military Claims a Big Prize",NA,NA,"At the Edge of Kyiv, Signs of a Russian Retreat",NA,NA,NA,By Andrew E. Kramer and Daniel Berehulak,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,One of the longest and best rivalries in sports is back.,https://www.nytimes.com/2021/10/08/us/dodgers-giants-oracle-park.html,One of the longest and best rivalries in sports is back.,"On May 3, 1890, the New York Giants and the Brooklyn Bridegrooms met in their first regular-season game. Brooklyn won, 7-3.",The New York Times,,,2021-10-08T12:59:51+0000,article,National,U.S.,briefing,nyt://article/e82d4340-25c8-561d-a3d0-0d30e73e89f7,1364,nyt://article/e82d4340-25c8-561d-a3d0-0d30e73e89f7,NA,NA,NA,Dodgers and Giants Face Off at Oracle Park,California today,NA,NA,NA,NA,NA,By Conor Dougherty and Soumya Karlamangla,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A report from the Bay Area, where a growing number of businesses are requiring that customers show their vaccine cards — or so they say.",https://www.nytimes.com/2021/08/09/us/ca-vaccine-requirements.html,"A report from the Bay Area, where a growing number of businesses are requiring that customers show their vaccine cards — or so they say.",SAN FRANCISCO — The large chalkboard sign in the doorway warned: “Masks and vaccination required!”,The New York Times,,,2021-08-09T13:02:22+0000,article,National,U.S.,briefing,nyt://article/094f86e2-45d5-5379-a5ec-c9ff840a60ab,1320,nyt://article/094f86e2-45d5-5379-a5ec-c9ff840a60ab,NA,NA,NA,"No Shots, No Service",California Today,NA,NA,NA,NA,NA,By Soumya Karlamangla,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"When people come back after wildfires, what can a community do to keep them safe?",https://www.nytimes.com/2021/10/31/business/paradise-camp-fire-rebuild.html,"When people come back after wildfires, what can a community do to keep them safe?","PARADISE, Calif. — When Hope Bolin heard she had to evacuate her home, she saw it as an inconvenience. She had too much to do that day. The fire was in Pulga, still 10 miles off. She walked back to her bedroom, washed her face and brushed her teeth.",The New York Times,,,2021-10-31T09:00:12+0000,article,SpecialSections,Business Day,News,nyt://article/3a4cafe4-e417-5b94-928c-ed259c7e4e17,1259,nyt://article/3a4cafe4-e417-5b94-928c-ed259c7e4e17,B,5,NA,"After Climate-Driven Fires, Finding a Way to Return Home",NA,NA,"After Climate-Driven Fires,  Looking for a Way Home",NA,NA,NA,By Grace Mitchell Tada,,NA,157,100,21
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Fleeing the military’s brutal crackdown, Myanmar’s newest rebels have abandoned cafes and professions to join a near-daily battle with long odds.",https://www.nytimes.com/2022/03/30/world/asia/myanmar-jungle-insurgency.html,"Fleeing the military’s brutal crackdown, Myanmar’s newest rebels have abandoned cafes and professions to join a near-daily battle with long odds.","On jungle crests about a mile from the front lines in eastern Myanmar, a former hotel banquet coordinator slipped his index finger onto the trigger of an assault rifle. A dentist recalled picking larvae from a young fighter’s infected bullet wound. A marketing manager described the adapted commercial drones she is directing to foil the enemy.",The New York Times,,,2022-03-30T09:00:34+0000,article,Foreign,World,News,nyt://article/76f7aa8d-9050-59b5-92ff-cc9729539b50,2070,nyt://article/76f7aa8d-9050-59b5-92ff-cc9729539b50,A,1,Asia Pacific,Driven From City Life to Jungle Insurgency,NA,NA,Soft Hands Toughened by Fighting in Myanmar,NA,NA,NA,By Hannah Beech and Adam Dean,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The Bradford pear, hugely popular when suburbs were developed, contributed to an invasion of trees conquering nearly anywhere it lands. South Carolina is stepping up its fight against it.",https://www.nytimes.com/2021/11/26/us/bradford-pear-tree-south-carolina.html,"The Bradford pear, hugely popular when suburbs were developed, contributed to an invasion of trees conquering nearly anywhere it lands. South Carolina is stepping up its fight against it.","CLEMSON, S.C. — In the distance, beside a brick house in a tidy subdivision, the trees rose above a wooden fence, showing off all that had made the Bradford pear so alluring: They were towering and robust and, in the early spring, had white flowers that turned their limbs into perfect clouds of cotton.",The New York Times,,,2021-11-26T10:00:23+0000,article,National,U.S.,News,nyt://article/1a7184b4-77ce-5040-abe5-f0da55b7c2b8,1438,nyt://article/1a7184b4-77ce-5040-abe5-f0da55b7c2b8,A,14,NA,A Tree That Was Once the Suburban Ideal Has Morphed Into an Unstoppable Villain,NA,NA,Popular Suburban Tree Has Become an Unstoppable Menace,NA,NA,NA,By Rick Rojas,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Three gallery shows of new work by veteran artists who happen to be women highlight their different ways and means of development, and the way they are taking new risks.",https://www.nytimes.com/2021/09/16/arts/design/mickalene-thomas-lisa-yuskavage-alison-elizabeth-taylor.html,"Three gallery shows of new work by veteran artists who happen to be women highlight their different ways and means of development, and the way they are taking new risks.","Autumn tends to be a great time in New York City’s art world. The weather can be superb. There’s a back-to-school excitement as galleries reopen, sometimes at new addresses, usually with new shows. Even having art fairs arrive inconveniently early this year, during Labor Day week, didn’t dampen things.",The New York Times,,,2021-09-16T18:00:13+0000,article,Weekend,Arts,News,nyt://article/581d9ae6-fef8-53eb-bec2-86c9bb635940,1346,nyt://article/581d9ae6-fef8-53eb-bec2-86c9bb635940,C,10,Art & Design,A New Level of Ambition in Art by 3 Women,Critic’s Picks,NA,New Levels of Female Ambition,NA,NA,NA,By Roberta Smith,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A Long Island couple say fighting climate change and protecting biodiversity starts at home. Or rather, right outside their suburban house.",https://www.nytimes.com/2021/12/03/climate/climate-change-biodiversity.html,"A Long Island couple say fighting climate change and protecting biodiversity starts at home. Or rather, right outside their suburban house.","WADING RIVER, N.Y. — If Bill Jacobs were a petty man, or a less religious one, he might look through the thicket of flowers, bushes and brambles that encircle his home and see enemies all around. For to the North, and to the South, and to the West and East and all points in between, stretch acres and acres of lawns.",The New York Times,,,2021-12-03T10:00:27+0000,article,Climate,Climate,News,nyt://article/92981676-8035-58d8-b68a-25555e363956,1439,nyt://article/92981676-8035-58d8-b68a-25555e363956,A,1,NA,Meet an Ecologist Who Works for God (and Against Lawns),NA,NA,"Next to Tidy Lawns, One Yard Brims With Wonders of Creation",NA,NA,NA,By Cara Buckley and Karsten Moran,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Home prices are gradually recovering in the Central American nation, but are still low enough to lure droves of buyers to the beaches.",https://www.nytimes.com/2021/07/28/realestate/housing-market-el-salvador-a-compound-on-the-coast-for-249000.html,"Home prices are gradually recovering in the Central American nation, but are still low enough to lure droves of buyers to the beaches.","This low-slung villa compound is tucked into a lushly landscaped tropical garden, steps from a private beach and beach club on the Pacific Coast of El Salvador.",The New York Times,,,2021-07-28T13:30:18+0000,article,RealEstate,Real Estate,News,nyt://article/a1848e2e-c2e1-5b23-9216-d9ce758e4abe,1400,nyt://article/a1848e2e-c2e1-5b23-9216-d9ce758e4abe,RE,4,NA,"House Hunting in El Salvador: A Compound on the Coast for $249,000",International real estate,NA,A Verdant Three-Bedroom Home on the Coast,NA,NA,NA,By Roxana Popescu,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"With “MeatEater” on Netflix and a growing roster of podcasts, he is teaching a new kind of hunter about how killing animals can be part of loving nature.",https://www.nytimes.com/2022/02/02/magazine/meateater-netflix-steve-rinella.html,"With “MeatEater” on Netflix and a growing roster of podcasts, he is teaching a new kind of hunter about how killing animals can be part of loving nature.","There’s an episode of ‘‘MeatEater,’’ the hunting reality show on Netflix, in which the New York Mets first baseman Pete Alonso shoots a mule deer. After he watches it stumble, then fall dead on the ground — this is in the San Juan Mountains of Southern Colorado — he puts his head in his hand. “I think my grandpa is really proud,” he says, his voice shaky with adrenaline and emotion; his grandfather, who died a few years earlier, took him hunting and fishing as a boy. Then he turns to Steven Rinella, the lanky 47-year-old star of the show. “Thank you, Steve,” he says.",The New York Times,,,2022-02-02T10:00:30+0000,article,Magazine,Magazine,News,nyt://article/6b66f85a-9d1c-557b-8ec9-0e90ebdbe52d,5195,nyt://article/6b66f85a-9d1c-557b-8ec9-0e90ebdbe52d,MM,26,NA,‘An Environmentalist With a Gun’: Inside Steven Rinella’s Hunting Empire,NA,NA,Game Changer,NA,NA,NA,By Malia Wollan,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Watch a version of your life reflected back on the small screen.,https://www.nytimes.com/2021/12/01/us/best-california-tv-shows.html,Watch a version of your life reflected back on the small screen.,"A few weeks ago, I wrote about the rise of a certain kind of Los Angeles television show.",The New York Times,,,2021-12-01T13:36:11+0000,article,National,U.S.,briefing,nyt://article/2413fa2c-8ac4-5f0f-bfc8-bdc6a5dc359a,1441,nyt://article/2413fa2c-8ac4-5f0f-bfc8-bdc6a5dc359a,NA,NA,NA,The Best California TV Shows,California Today,NA,NA,NA,NA,NA,By Soumya Karlamangla,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Only about a quarter of the funding went to jobs that would have been lost, new research found. A big chunk lined bosses’ pockets.",https://www.nytimes.com/2022/02/01/business/paycheck-protection-program-costs.html,"Only about a quarter of the funding went to jobs that would have been lost, new research found. A big chunk lined bosses’ pockets.","Hanging over the $800 billion Paycheck Protection Program, one of the government’s most expensive pandemic relief efforts, is a simple question.",The New York Times,,,2022-02-01T10:00:18+0000,article,Business,Business Day,News,nyt://article/4e34b5f6-672f-5c89-b13d-5e242f756267,1405,nyt://article/4e34b5f6-672f-5c89-b13d-5e242f756267,B,1,NA,Little of the Paycheck Protection Program’s $800 Billion Protected Paychecks,NA,NA,Paycheck Aid Went Into Deep Pockets,NA,NA,NA,By Stacy Cowley,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A large, contaminated tract of Liberty State Park in New Jersey will be cleaned and cleared for trails, sports fields and wetlands.",https://www.nytimes.com/2021/08/26/nyregion/liberty-state-park-development.html,"A large, contaminated tract of Liberty State Park in New Jersey will be cleaned and cleared for trails, sports fields and wetlands.","On a warm July evening, Sam Pesin stooped to fetch a plastic bag and a tangled Mylar balloon as he wandered through Liberty State Park in New Jersey, stuffing both in his back pocket. When he saw the driver of an ice cream truck, he asked him to arrive early to that night’s free concert because the empanada truck couldn’t make it.",The New York Times,,,2021-08-26T09:00:23+0000,article,Metropolitan,New York,News,nyt://article/a24b213e-8fc3-5a5d-9ad3-9458f28eb109,1336,nyt://article/a24b213e-8fc3-5a5d-9ad3-9458f28eb109,MB,4,NA,He’s Still Fighting Developers for the Park His Father Founded,NA,NA,Fighting Developers at a Park His Father Founded,NA,NA,NA,By Tracey Tully,,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The administration made a last-ditch, failed appeal to extend the moratorium to buy more time for states to distribute rental aid.",https://www.nytimes.com/2021/07/31/us/politics/eviction-moratorium-biden-housing-aid.html,"The administration made a last-ditch, failed appeal to extend the moratorium to buy more time for states to distribute rental aid.","A nationwide moratorium on residential evictions is set to expire on Saturday after a last-minute effort by the Biden administration to win an extension failed, putting hundreds of thousands of tenants at risk of losing shelter, while tens of billions in federal funding intended to pay their back rent sit untapped.",The New York Times,,,2021-07-31T15:31:08+0000,article,Washington,U.S.,News,nyt://article/f5c02415-ae5c-5c1c-8887-4d8613d416dd,1488,nyt://article/f5c02415-ae5c-5c1c-8887-4d8613d416dd,A,1,Politics,Eviction Freeze Set to Lapse as Biden Housing Aid Effort Lags,NA,NA,"As Freeze Lapses, Wave of Evictions May Follow",NA,NA,NA,"By Glenn Thrush, Matthew Goldstein and Conor Dougherty",,NA,157,110,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Music and mindfulness have become increasingly linked during the pandemic, and artists like Erykah Badu, Grimes and Arcade Fire are teaming with tech companies to make it happen.",https://www.nytimes.com/2021/06/08/arts/music/meditation-apps-music-tech.html,"Music and mindfulness have become increasingly linked during the pandemic, and artists like Erykah Badu, Grimes and Arcade Fire are teaming with tech companies to make it happen.","When Erykah Badu creates a new song, she begins with instruments that are usually treated as accessories, like singing bells, shakers, mallets and tuning forks. It’s been that way since “Baduizm,” the vocalist and producer’s 1997 debut.",The New York Times,,,2021-06-08T14:35:12+0000,article,Culture,Arts,News,nyt://article/f60df662-a9a2-5cd3-b01b-a8c4a58c0162,1333,nyt://article/f60df662-a9a2-5cd3-b01b-a8c4a58c0162,C,1,Music,Meditation Apps Want Us to Chill Out. Musicians Are Happy to Help.,NA,NA,That Chill in the Air? It’s the Music.,NA,NA,NA,By Eric Ducker,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The Illinois Democrat served a decade in the United States Senate: “It was ordained at birth that I would go into a life of public service.”,https://www.nytimes.com/2021/09/07/us/politics/adlai-stevenson-3d-dead.html,The Illinois Democrat served a decade in the United States Senate: “It was ordained at birth that I would go into a life of public service.”,"Adlai E. Stevenson III, a scion of generations of Illinois Democrats, who shared the names and presidential ambitions of his father and great-grandfather but not their political successes, serving a decade in the Senate and losing two races for governor, died on Monday at his home in Chicago. He was 90.",The New York Times,,,2021-09-07T23:59:29+0000,article,Obits,U.S.,Obituary (Obit),nyt://article/c4106f84-4d67-5c63-9247-050bb7589284,1424,nyt://article/c4106f84-4d67-5c63-9247-050bb7589284,A,16,Politics,"Adlai E. Stevenson III, Ex-Senator and Scion of Political Family, Dies at 90",NA,NA,"Adlai E. Stevenson III,  Ex-Senator Who Tried Ascending, Dies at 90",NA,NA,NA,By Robert D. McFadden,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Amid the resistance to military rule, some are saying that democracy can’t flourish without respecting the minorities that have been persecuted for decades.",https://www.nytimes.com/2021/04/30/world/asia/myanmar-ethnic-minority-coup.html,"Amid the resistance to military rule, some are saying that democracy can’t flourish without respecting the minorities that have been persecuted for decades.",The Myanmar military’s disinformation was crude but effective.,The New York Times,,,2021-04-30T09:00:31+0000,article,Foreign,World,News,nyt://article/c1770780-b7a0-54f0-a57d-66a5d7a1ff04,1386,nyt://article/c1770780-b7a0-54f0-a57d-66a5d7a1ff04,A,9,Asia Pacific,‘Now We Are United’: Myanmar’s Ethnic Divisions Soften After Coup,NA,NA,"To Break Coup, Myanmar’s Ethnic Groups Reach for Moment of Unity",NA,NA,NA,By Hannah Beech,,NA,157,120,20
